announce_date,input,output,is_divorce,input_processed,text_combined,combined_processed,topic_label,topic_probability,topic_name
2020-08-12T09:00:00.000+09:00,배우자의 부정행위로 인해 청구할 수 있는 위자료는 어떻게 결정되나요?,"배우자의 부정행위로 인해 청구할 수 있는 위자료는 부정행위의 내용, 정도, 기간과 부부의 혼인생활 기간, 가족관계, 부정행위가 부부 공동생활에 미친 영향 등 여러 사정을 종합적으로 고려하여 결정됩니다. 예를 들어, 부정행위의 정도와 기간이 긴 경우, 부부생활에 미친 영향이 클수록 높은 금액의 위자료가 결정될 수 있습니다.",1,배우자 부정행위 청구 위자료 결정,"배우자의 부정행위로 인해 청구할 수 있는 위자료는 어떻게 결정되나요? 배우자의 부정행위로 인해 청구할 수 있는 위자료는 부정행위의 내용, 정도, 기간과 부부의 혼인생활 기간, 가족관계, 부정행위가 부부 공동생활에 미친 영향 등 여러 사정을 종합적으로 고려하여 결정됩니다. 예를 들어, 부정행위의 정도와 기간이 긴 경우, 부부생활에 미친 영향이 클수록 높은 금액의 위자료가 결정될 수 있습니다.",배우자 부정행위 청구 위자료 결정 기간 부부 혼인 생활 가족 관계 영향 여러 사정 종합 고려 들다 기다 크다 금액,0,0.92442536,위자료 및 손해배상 청구
2021-05-12T09:00:00.000+09:00,"이혼 당시 조정조서에 따라 부과된 의무를 이행하지 않은 경우, 구상권과 손해배상 청구가 가능한 조건은 무엇인가요?","구상권과 손해배상 청구가 가능하려면 이혼 당시 조정조서에 명시된 의무를 상대방 배우자가 이행하지 않았다는 사실을 입증해야 합니다. 조정조항에서 특정 대출의 변제가 상대방의 책임으로 명시된 경우, 이를 이행하지 않아 발생한 손해에 대해 구상권을 행사할 수 있습니다. 또한, 손해배상 청구 시 지연손해금도 함께 청구할 수 있으며, 이는 소송촉진 등에 관한 특례법에 따라 연 12%의 비율로 산정됩니다.",1,이혼 당시 조정 조서 부 의무 이행 구상권 손해배상 청구,"이혼 당시 조정조서에 따라 부과된 의무를 이행하지 않은 경우, 구상권과 손해배상 청구가 가능한 조건은 무엇인가요? 구상권과 손해배상 청구가 가능하려면 이혼 당시 조정조서에 명시된 의무를 상대방 배우자가 이행하지 않았다는 사실을 입증해야 합니다. 조정조항에서 특정 대출의 변제가 상대방의 책임으로 명시된 경우, 이를 이행하지 않아 발생한 손해에 대해 구상권을 행사할 수 있습니다. 또한, 손해배상 청구 시 지연손해금도 함께 청구할 수 있으며, 이는 소송촉진 등에 관한 특례법에 따라 연 12%의 비율로 산정됩니다.",이혼 당시 조정 조서 부 의무 이행 구상권 손해배상 청구 명시 상대방 배우자 입증 조항 특정 대출 변제 책임 이르다 손해 대해 행사 또한 지연손해금 이다 소송 촉진 특례법 비율 산정,3,0.6819063,위자료 및 손해배상 청구
2022-04-20T09:00:00.000+09:00,사실혼 배우자가 사망자의 재산을 청구할 때 필요한 증거는 무엇인가요?,"사실혼 배우자가 사망자의 재산을 청구하려면 명확한 처분문서나 기타 증거가 필요합니다. 이러한 증거 없이는 사실혼 배우자가 사망한 배우자의 재산을 청구하는 것은 인정되지 않습니다. 예를 들어, 대여금이나 변제 관련 청구는 명확한 영수증이나 계좌이체 내역 등의 증거가 있어야 합니다.",1,사실혼 배우자 사망자 재산 청구 증거,"사실혼 배우자가 사망자의 재산을 청구할 때 필요한 증거는 무엇인가요? 사실혼 배우자가 사망자의 재산을 청구하려면 명확한 처분문서나 기타 증거가 필요합니다. 이러한 증거 없이는 사실혼 배우자가 사망한 배우자의 재산을 청구하는 것은 인정되지 않습니다. 예를 들어, 대여금이나 변제 관련 청구는 명확한 영수증이나 계좌이체 내역 등의 증거가 있어야 합니다.",사실혼 배우자 사망자 재산 청구 증거 처분 문서 기타 사망 들다 변제 영수증 계좌 이체,0,0.92442465,위자료 및 손해배상 청구
2020-06-24T09:00:00.000+09:00,제3자가 부정행위로 인해 배우자에게 정신적 고통을 가했을 때 불법행위를 구성하는 조건은 무엇인가요?,"제3자가 부부의 일방과 부정행위를 함으로써 혼인의 본질인 부부공동생활을 침해하거나 유지를 방해하고 그에 대한 배우자로서의 권리를 침해하여 정신적 고통을 가한 행위는 원칙적으로 불법행위를 구성합니다. 이는 대법원 판결과 같은 관련법리를 통해 확인할 수 있으며, 이로 인해 피해자에게 정신적 고통이 발생하는 경우 가해자는 위자료 지급 의무가 발생합니다.",1,부정행위 배우자 정신 고통 가하다 불법행위 구성 제3자가,"제3자가 부정행위로 인해 배우자에게 정신적 고통을 가했을 때 불법행위를 구성하는 조건은 무엇인가요? 제3자가 부부의 일방과 부정행위를 함으로써 혼인의 본질인 부부공동생활을 침해하거나 유지를 방해하고 그에 대한 배우자로서의 권리를 침해하여 정신적 고통을 가한 행위는 원칙적으로 불법행위를 구성합니다. 이는 대법원 판결과 같은 관련법리를 통해 확인할 수 있으며, 이로 인해 피해자에게 정신적 고통이 발생하는 경우 가해자는 위자료 지급 의무가 발생합니다.",부정행위 배우자 정신 고통 가하다 불법행위 구성 부부 일방 혼인 본질 생활 유지 방해 로서 권리 침해 행위 원칙 이다 대법원 판결 법리 통해 확인 이로 피해자 가해자 위자료 지급 의무 제3자가,2,0.6962285,부정행위 및 제3자 개입 책임
2014-10-07T09:00:00.000+09:00,이혼 후에도 연대보증이 인정되기 위한 요건은 무엇인가요?,"이혼 후에도 연대보증이 인정되려면 체결된 보증계약이나 배서행위가 보증인의 명백한 의사에 기한 것임이 증명되어야 합니다. 예를 들어, 이혼 후에도 전 배우자의 채무에 대해 연대보증인이 되기로 동의하였다면 이를 입증하는 서류나 증거가 필요합니다.",1,이혼 연대보증,"이혼 후에도 연대보증이 인정되기 위한 요건은 무엇인가요? 이혼 후에도 연대보증이 인정되려면 체결된 보증계약이나 배서행위가 보증인의 명백한 의사에 기한 것임이 증명되어야 합니다. 예를 들어, 이혼 후에도 전 배우자의 채무에 대해 연대보증인이 되기로 동의하였다면 이를 입증하는 서류나 증거가 필요합니다.",이혼 연대보증 체결 보증계약 배서 행위 보증인 의사 기한 것임 되어다 들다 배우자 채무 대해 동 이르다 입증 서류 증거,8,0.70230484,이혼 시 금전 문제 (재산분할·양육비)
2021-09-28T09:00:00.000+09:00,배우자의 부정행위로 인해 손해배상을 청구할 수 있는 법적 근거는 무엇인가요?,"배우자의 부정행위로 인해 손해배상을 청구할 수 있는 법적 근거는 민법 제750조에 의한 불법행위책임입니다. 이에 따르면, 타인에게 고의 또는 과실로 인하여 불법행위를 저지른 자는 그로 인해 발생한 손해를 배상해야 합니다. 또한, 부정행위로 인해 혼인생활에 정신적 고통을 받은 경우 이에 대한 위자료 청구가 가능합니다.",1,배우자 부정행위 손해배상 청구 법적,"배우자의 부정행위로 인해 손해배상을 청구할 수 있는 법적 근거는 무엇인가요? 배우자의 부정행위로 인해 손해배상을 청구할 수 있는 법적 근거는 민법 제750조에 의한 불법행위책임입니다. 이에 따르면, 타인에게 고의 또는 과실로 인하여 불법행위를 저지른 자는 그로 인해 발생한 손해를 배상해야 합니다. 또한, 부정행위로 인해 혼인생활에 정신적 고통을 받은 경우 이에 대한 위자료 청구가 가능합니다.",배우자 부정행위 손해배상 청구 법적 민법 불법행위 책임 타인 고 과실 저지르다 자다 그로 손해 배상 또한 혼인 생활 정신 고통 받다 위자료 제750조에,5,0.92117655,
2015-04-17T09:00:00.000+09:00,"이혼조정이 성립된 경우, 혼인기간 중 발생한 일들에 대한 소 제기는 가능할까요?","이혼조정 시 '혼인 기간 중 발생한 일들에 대하여 소를 제기하지 않기로 한다'는 부제소합의가 있을 경우, 혼인생활기간 중 발생한 일들에 대한 소 제기는 원칙적으로 불가능합니다. 이는 이혼조정을 통해 모든 분쟁을 종결하고, 이후 더 이상의 법적 분쟁을 발생시키지 않기로 한 합의가 있기 때문입니다.",1,이혼 정이 혼인 기간 제기,"이혼조정이 성립된 경우, 혼인기간 중 발생한 일들에 대한 소 제기는 가능할까요? 이혼조정 시 '혼인 기간 중 발생한 일들에 대하여 소를 제기하지 않기로 한다'는 부제소합의가 있을 경우, 혼인생활기간 중 발생한 일들에 대한 소 제기는 원칙적으로 불가능합니다. 이는 이혼조정을 통해 모든 분쟁을 종결하고, 이후 더 이상의 법적 분쟁을 발생시키지 않기로 한 합의가 있기 때문입니다.",이혼 정이 혼인 기간 제기 조정 대하 부제 합 생활 원칙 이다 통해 모든 분쟁 종결 이상 법적 시키다,7,0.44190285,혼인 파탄의 원인과 법적 책임
2021-04-14T09:00:00.000+09:00,제3자의 부정행위로 인해 배우자가 받을 수 있는 손해배상 범위는 어떻게 되나요?,"제3자의 부정행위로 인해 배우자가 입은 정신적 고통은 금전적으로 배상받을 수 있습니다. 실제 사례에서는 혼인기간, 가족관계, 부정행위의 내용과 정도, 그 부정행위가 부부공동생활에 미친 영향을 고려해 위자료 액수가 결정됩니다. 예를 들어, 부정행위로 인해 부부공동생활이 파탄에 이르렀을 때 배우자가 청구할 수 있는 위자료 액수는 사례에 따라 다르지만, 사례에서는 20,000,000원이 적절하다고 판명되었습니다.",1,부정행위 배우자 받다 손해배상 범위 제3자의,"제3자의 부정행위로 인해 배우자가 받을 수 있는 손해배상 범위는 어떻게 되나요? 제3자의 부정행위로 인해 배우자가 입은 정신적 고통은 금전적으로 배상받을 수 있습니다. 실제 사례에서는 혼인기간, 가족관계, 부정행위의 내용과 정도, 그 부정행위가 부부공동생활에 미친 영향을 고려해 위자료 액수가 결정됩니다. 예를 들어, 부정행위로 인해 부부공동생활이 파탄에 이르렀을 때 배우자가 청구할 수 있는 위자료 액수는 사례에 따라 다르지만, 사례에서는 20,000,000원이 적절하다고 판명되었습니다.",부정행위 배우자 받다 손해배상 범위 입다 정신 고통 금전 배상 실제 사례 혼인 기간 가족 관계 부부 생활 영향 고려 위자료 액수 결정 들다 파탄 이르렀 청구 판명 되어다 제3자의,5,0.93330693,
2023-02-07T09:00:00.000+09:00,배우자와의 부정행위로 인해 정신적 고통을 받은 경우 위자료를 청구할 수 있는 조건은 무엇인가요?,"배우자 있는 사람과 부정행위를 하여 부부의 공동생활을 침해하거나 유지에 방해를 주었다면 이를 불법행위로 보고, 정신적 고통을 받은 배우자는 금전적 배상을 청구할 수 있습니다. 이는 대법원의 관련 판결에 의해 인정되는 조건으로, 부정행위를 했다는 사실, 그로 인한 정신적 고통을 증명하면 위자료를 청구할 수 있습니다.",1,배우자 부정행위 정신 고통 받다 위자료 청구,"배우자와의 부정행위로 인해 정신적 고통을 받은 경우 위자료를 청구할 수 있는 조건은 무엇인가요? 배우자 있는 사람과 부정행위를 하여 부부의 공동생활을 침해하거나 유지에 방해를 주었다면 이를 불법행위로 보고, 정신적 고통을 받은 배우자는 금전적 배상을 청구할 수 있습니다. 이는 대법원의 관련 판결에 의해 인정되는 조건으로, 부정행위를 했다는 사실, 그로 인한 정신적 고통을 증명하면 위자료를 청구할 수 있습니다.",배우자 부정행위 정신 고통 받다 위자료 청구 부부 생활 유지 방해 주다 이르다 불법행위 보고 금전 배상 이다 대법원 판결 그로,0,0.6615095,위자료 및 손해배상 청구
2023-09-21T09:00:00.000+09:00,부정행위로 인한 피해자에게 정신적 고통에 대한 배상금(위자료) 액수는 어떻게 결정되나요?,"배상금(위자료) 액수는 피해자의 혼인기간 및 가족관계, 부정행위의 정도 및 기간, 부정행위가 부부공동생활에 미친 영향, 그 이후 정황 등 여러 사정을 종합적으로 고려하여 결정됩니다. 예를 들어, 유사한 사건에서 13,000,000원의 위자료가 인정된 사례가 있습니다.",1,부정행위 피해자 정신 고통 배상금 위자료 액수 결정,"부정행위로 인한 피해자에게 정신적 고통에 대한 배상금(위자료) 액수는 어떻게 결정되나요? 배상금(위자료) 액수는 피해자의 혼인기간 및 가족관계, 부정행위의 정도 및 기간, 부정행위가 부부공동생활에 미친 영향, 그 이후 정황 등 여러 사정을 종합적으로 고려하여 결정됩니다. 예를 들어, 유사한 사건에서 13,000,000원의 위자료가 인정된 사례가 있습니다.",부정행위 피해자 정신 고통 배상금 위자료 액수 결정 혼인 기간 가족 관계 부부 생활 영향 정황 여러 사정 종합 고려 들다 사건 사례,0,0.7400071,위자료 및 손해배상 청구
2021-09-15T09:00:00.000+09:00,제3자가 타인의 부부공동생활을 방해하는 행위는 어떤 법적 책임을 지게 될 수 있나요?,"제3자가 타인의 부부공동생활에 개입하여 혼인의 본질에 해당하는 부부공동생활을 방해하는 행위는 불법행위로 간주됩니다. 이는 제3자가 부부 일방과 부정행위를 함으로써 배우자에게 정신적 고통을 주는 등의 행위로, 위자료 청구가 가능해집니다. (대법원 2014. 11. 20. 선고 2011므2997 판결 등 참조)",1,타인 부부 생활 방해 행위 법적 책임 지게 제3자가,"제3자가 타인의 부부공동생활을 방해하는 행위는 어떤 법적 책임을 지게 될 수 있나요? 제3자가 타인의 부부공동생활에 개입하여 혼인의 본질에 해당하는 부부공동생활을 방해하는 행위는 불법행위로 간주됩니다. 이는 제3자가 부부 일방과 부정행위를 함으로써 배우자에게 정신적 고통을 주는 등의 행위로, 위자료 청구가 가능해집니다. (대법원 2014. 11. 20. 선고 2011므2997 판결 등 참조)",타인 부부 생활 방해 행위 법적 책임 지게 개입 혼인 본질 해당 불법행위 간주 이다 일방 부정행위 배우자 정신 고통 주다 위자료 청구 지다 대법원 선고 판결 참조 제3자가,6,0.94644594,부정행위 및 제3자 개입 책임
2023-10-12T09:00:00.000+09:00,부정행위로 인한 정신적 손해에 대해 위자료 청구가 가능한 조건은 무엇인가요?,"정신적 손해에 대한 위자료 청구는 배우자의 부정행위로 인해 발생한 경우 가능하며, 이에 대한 증거가 충분히 제출되어야 합니다. 이는 가족관계의 보호와 함께 혼인 생활의 평온을 깨뜨린 행위에 대한 제재로 인정됩니다.",1,부정행위 정신 손해 대해 위자료 청구,"부정행위로 인한 정신적 손해에 대해 위자료 청구가 가능한 조건은 무엇인가요? 정신적 손해에 대한 위자료 청구는 배우자의 부정행위로 인해 발생한 경우 가능하며, 이에 대한 증거가 충분히 제출되어야 합니다. 이는 가족관계의 보호와 함께 혼인 생활의 평온을 깨뜨린 행위에 대한 제재로 인정됩니다.",부정행위 정신 손해 대해 위자료 청구 배우자 증거 제출 되어다 이다 가족 관계 보호 혼인 생활 평온 깨뜨리다 행위 제재,1,0.53204244,혼인 파탄의 원인과 법적 책임
2023-02-07T09:00:00.000+09:00,"제3자가 부부의 일방과 부정행위를 함으로써 배우자에게 정신적 고통을 가한 경우, 이는 어떤 법적 책임이 발생하나요?","대법원 판례에 따르면, 제3자가 부부의 일방과 부정행위를 함으로써 혼인의 본질에 해당하는 부부공동생활을 침해하거나 그 유지를 방해하여 배우자에게 정신적 고통을 가한 행위는 불법행위를 구성합니다. 따라서 부부의 일방과 부정행위를 한 제3자는 피해 배우자에게 정신적 고통에 대한 위자료 배상 책임을 질 수 있습니다.",1,부부 일방 부정행위 배우자 정신 고통 가하다 이다 법적 책임 하나요 제3자가,"제3자가 부부의 일방과 부정행위를 함으로써 배우자에게 정신적 고통을 가한 경우, 이는 어떤 법적 책임이 발생하나요? 대법원 판례에 따르면, 제3자가 부부의 일방과 부정행위를 함으로써 혼인의 본질에 해당하는 부부공동생활을 침해하거나 그 유지를 방해하여 배우자에게 정신적 고통을 가한 행위는 불법행위를 구성합니다. 따라서 부부의 일방과 부정행위를 한 제3자는 피해 배우자에게 정신적 고통에 대한 위자료 배상 책임을 질 수 있습니다.",부부 일방 부정행위 배우자 정신 고통 가하다 이다 법적 책임 하나요 대법원 판례 혼인 본질 해당 생활 유지 방해 행위 불법행위 구성 따라서 피해 위자료 배상 제3자가 제3자는,2,0.9577949,부정행위 및 제3자 개입 책임
2023-06-09T09:00:00.000+09:00,"제3자가 부부의 일방과 부정행위를 했을 때, 배우자에게 배상해야 할 손해의 기준은 무엇인가요?","부부의 일방과 부정행위를 한 제3자는 그로 인한 배우자의 정신적 고통을 배상할 책임이 있습니다. 배상액을 정할 때는 혼인기간과 가족관계, 부정행위 기간 및 정도, 부정행위가 부부공동생활에 미친 영향, 불륜관계의 경위 등 여러 사정을 종합적으로 고려합니다. 예를 들어, 관련 사건에서 법원은 위자료를 20,000,000원으로 정한 바 있습니다.",1,부부 일방 부정행위 배우자 배상 손해 기준 제3자가,"제3자가 부부의 일방과 부정행위를 했을 때, 배우자에게 배상해야 할 손해의 기준은 무엇인가요? 부부의 일방과 부정행위를 한 제3자는 그로 인한 배우자의 정신적 고통을 배상할 책임이 있습니다. 배상액을 정할 때는 혼인기간과 가족관계, 부정행위 기간 및 정도, 부정행위가 부부공동생활에 미친 영향, 불륜관계의 경위 등 여러 사정을 종합적으로 고려합니다. 예를 들어, 관련 사건에서 법원은 위자료를 20,000,000원으로 정한 바 있습니다.",부부 일방 부정행위 배우자 배상 손해 기준 그로 정신 고통 책임 혼인 기간 가족 관계 생활 영향 불륜 경위 여러 사정 종합 고려 들다 사건 법원 위자료 제3자가 제3자는,2,0.42905825,부정행위 및 제3자 개입 책임
2022-01-26T09:00:00.000+09:00,혼인관계의 실질적인 파탄 여부 판단 시 고려해야 할 요소는 무엇인가요?,"민법 제840조에 따르면 '혼인을 계속하기 어려운 중대한 사유'는 이혼 사유로 규정되어 있습니다. 부부간의 애정과 신뢰를 바탕으로 한 공동생활 관계가 회복 불가능할 정도로 파탄된 경우에는 이혼 사유로 인정될 수 있습니다. 이러한 경우, 장기간의 별거 등으로 인해 부부공동생활이 실질적으로 파탄되어 회복할 수 없는 상태인지 여부를 판단해야 하며, 이를 위해 객관적인 사정의 평가가 필요합니다.",1,혼인 관계 실질 파탄 여부 고려 요소,"혼인관계의 실질적인 파탄 여부 판단 시 고려해야 할 요소는 무엇인가요? 민법 제840조에 따르면 '혼인을 계속하기 어려운 중대한 사유'는 이혼 사유로 규정되어 있습니다. 부부간의 애정과 신뢰를 바탕으로 한 공동생활 관계가 회복 불가능할 정도로 파탄된 경우에는 이혼 사유로 인정될 수 있습니다. 이러한 경우, 장기간의 별거 등으로 인해 부부공동생활이 실질적으로 파탄되어 회복할 수 없는 상태인지 여부를 판단해야 하며, 이를 위해 객관적인 사정의 평가가 필요합니다.",혼인 관계 실질 파탄 여부 고려 요소 민법 계속 사유 이혼 규정 되어다 부부 애정 신뢰 바탕 공동 생활 회복 장기간 별거 상태 이르다 객관 사정 평 제840조에,7,0.9314191,혼인 파탄의 원인과 법적 책임
2023-08-24T09:00:00.000+09:00,위자료 청구에서 부정행위의 성격은 어떻게 인정되나요?,"부정행위는 부부의 정조의무를 위반한 행위로, 민법 제826조에 따라 부부는 서로에게 협조하고 보호할 의무를 부담합니다. 그런 맥락에서 제3자가 부부공동생활을 방해하는 경우, 피해자가 이에 대해 위자료를 청구할 수 있습니다. 이를 위해서는 부정행위를 통해 피해자의 정신적 고통이 발생했음을 증명해야 합니다.",1,위자료 청구 부정행위 성격,"위자료 청구에서 부정행위의 성격은 어떻게 인정되나요? 부정행위는 부부의 정조의무를 위반한 행위로, 민법 제826조에 따라 부부는 서로에게 협조하고 보호할 의무를 부담합니다. 그런 맥락에서 제3자가 부부공동생활을 방해하는 경우, 피해자가 이에 대해 위자료를 청구할 수 있습니다. 이를 위해서는 부정행위를 통해 피해자의 정신적 고통이 발생했음을 증명해야 합니다.",위자료 청구 부정행위 성격 부부 정조 의무 위반 행위 민법 서로 협조 보호 부담 맥락 생활 방해 피해자 대해 이르다 통해 정신 고통 제826조에 제3자가,0,0.88121873,위자료 및 손해배상 청구
2021-11-09T09:00:00.000+09:00,부정행위로 인한 위자료 청구에서 어떤 조건들이 고려되나요?,"부정행위로 인한 위자료 청구에는 여러 조건들이 고려됩니다. 부정행위의 대상과 기간, 부정행위의 내용, 청구인과 상대 배우자의 혼인 기간 등이 주요한 조건들입니다. 특히 부정행위가 청구인에게 어떤 정신적 고통을 초래했는지가 중요한 판단 기준이 됩니다.",1,부정행위 위자료 청구 고려,"부정행위로 인한 위자료 청구에서 어떤 조건들이 고려되나요? 부정행위로 인한 위자료 청구에는 여러 조건들이 고려됩니다. 부정행위의 대상과 기간, 부정행위의 내용, 청구인과 상대 배우자의 혼인 기간 등이 주요한 조건들입니다. 특히 부정행위가 청구인에게 어떤 정신적 고통을 초래했는지가 중요한 판단 기준이 됩니다.",부정행위 위자료 청구 고려 여러 대상 기간 청구인 상대 배우자 혼인 주요한 들이다 정신 고통 초래 기준,0,0.6472494,위자료 및 손해배상 청구
2021-11-25T09:00:00.000+09:00,부부의 부정행위로 인한 손해배상청구에서 정신적 고통의 인정범위는 어떻게 되나요?,"민법 제763조에 따르면, 부부는 상호간에 부부공동생활의 유지에 협력할 의무를 부담하며, 이를 침해한 경우 불법행위가 성립하여 손해배상책임이 발생할 수 있습니다. 이때 정신적 고통은 부부공동생활의 본질을 침해당한 결과로 인정되며, 가해자의 고의나 과실 정도와 가해행위의 동기 등에 따라 위자료의 액수는 법원의 재량에 의해 결정됩니다. 대법원의 판례[[대법원 2015. 7. 23. 선고 2014다82361 판결]], 피해자의 구체적인 피해 정도와 가해행위의 특성을 모두 고려해야 합니다.",1,부부 부정행위 손해배상 청구 정신 고통 범위,"부부의 부정행위로 인한 손해배상청구에서 정신적 고통의 인정범위는 어떻게 되나요? 민법 제763조에 따르면, 부부는 상호간에 부부공동생활의 유지에 협력할 의무를 부담하며, 이를 침해한 경우 불법행위가 성립하여 손해배상책임이 발생할 수 있습니다. 이때 정신적 고통은 부부공동생활의 본질을 침해당한 결과로 인정되며, 가해자의 고의나 과실 정도와 가해행위의 동기 등에 따라 위자료의 액수는 법원의 재량에 의해 결정됩니다. 대법원의 판례[[대법원 2015. 7. 23. 선고 2014다82361 판결]], 피해자의 구체적인 피해 정도와 가해행위의 특성을 모두 고려해야 합니다.",부부 부정행위 손해배상 청구 정신 고통 범위 민법 상호 생활 유지 협력 의무 부담 이르다 침해 불법행위 책임 본질 결 가해자 고 과실 가해 행위 동기 위자료 액수 법원 재량 결정 대법원 판례 선고 판결 피해자 구체 피해 특성 모두 고려 제763조에,0,0.4984453,위자료 및 손해배상 청구
2022-11-04T09:00:00.000+09:00,위자료 청구에서 정신적 피해의 정도를 판단할 때 고려해야 하는 요소는 무엇인가요?,"위자료 청구에서 정신적 피해의 정도를 판단할 때는 혼인관계의 상황, 부정행위의 구체적 내용 및 그로 인한 피해자의 고통 정도, 부정행위의 빈도 및 기간 등을 종합적으로 고려해야 합니다. 예를 들어, 민법 제750조에 따라 불법행위로 인한 손해배상에 대한 이론을 적용하여 피해자의 상태와 고통을 객관적으로 평가하는 것이 중요합니다.",1,위자료 청구 정신 피해 고려 요소,"위자료 청구에서 정신적 피해의 정도를 판단할 때 고려해야 하는 요소는 무엇인가요? 위자료 청구에서 정신적 피해의 정도를 판단할 때는 혼인관계의 상황, 부정행위의 구체적 내용 및 그로 인한 피해자의 고통 정도, 부정행위의 빈도 및 기간 등을 종합적으로 고려해야 합니다. 예를 들어, 민법 제750조에 따라 불법행위로 인한 손해배상에 대한 이론을 적용하여 피해자의 상태와 고통을 객관적으로 평가하는 것이 중요합니다.",위자료 청구 정신 피해 고려 요소 혼인 관계 부정행위 구체 그로 피해자 고통 빈도 기간 종합 들다 민법 불법행위 손해배상 이론 상태 객관 평 제750조에,1,0.9308604,혼인 파탄의 원인과 법적 책임
2020-07-22T09:00:00.000+09:00,재산분할 약정이 무효화되는 조건은 무엇인가요?,"재산분할 약정이 무효가 되려면, 그 약정이 체결될 당시 당사자가 예측하지 못한 상당한 사정변경이 발생해야 합니다. 예를 들어, 약정이 체결된 후 IMF와 같은 중대한 국면 변화가 있거나, 혼인 중 형성된 재산의 총액을 초과하는 재산분할이 주장된 경우 그러한 이유로 무효로 판단될 수 있습니다.",1,재산 분할 약정 무효,"재산분할 약정이 무효화되는 조건은 무엇인가요? 재산분할 약정이 무효가 되려면, 그 약정이 체결될 당시 당사자가 예측하지 못한 상당한 사정변경이 발생해야 합니다. 예를 들어, 약정이 체결된 후 IMF와 같은 중대한 국면 변화가 있거나, 혼인 중 형성된 재산의 총액을 초과하는 재산분할이 주장된 경우 그러한 이유로 무효로 판단될 수 있습니다.",재산 분할 약정 무효 체결 당시 당사자 예측 사정변경 들다 오다 국면 변화 혼인 형성 초 이유,8,0.8214644,이혼 시 금전 문제 (재산분할·양육비)
2022-08-24T09:00:00.000+09:00,배우자의 부정행위로 인한 정신적 고통에 대한 위자료 산정 기준은 무엇인가요?,"위자료 산정 기준은 혼인 관계 및 가족관계, 부정행위의 내용 및 기간, 부정행위가 혼인 관계에 미친 영향 등을 종합적으로 고려합니다. 또한, 변론에서 드러난 모든 사정을 참작하여 구체적인 위자료 액수가 결정됩니다. 예를 들어, 부정행위의 정도와 그로 인한 혼인 관계의 파괴 정도가 크게 영향을 미칠 수 있습니다.",1,배우자 부정행위 정신 고통 위자료 산정 기준,"배우자의 부정행위로 인한 정신적 고통에 대한 위자료 산정 기준은 무엇인가요? 위자료 산정 기준은 혼인 관계 및 가족관계, 부정행위의 내용 및 기간, 부정행위가 혼인 관계에 미친 영향 등을 종합적으로 고려합니다. 또한, 변론에서 드러난 모든 사정을 참작하여 구체적인 위자료 액수가 결정됩니다. 예를 들어, 부정행위의 정도와 그로 인한 혼인 관계의 파괴 정도가 크게 영향을 미칠 수 있습니다.",배우자 부정행위 정신 고통 위자료 산정 기준 혼인 관계 가족 기간 영향 종합 고려 또한 변론 드러나다 모든 사정 참작 구체 액수 결정 들다 그로 파괴 크게,0,0.9360553,위자료 및 손해배상 청구
2022-09-30T09:00:00.000+09:00,부정행위로 인한 위자료의 액수 산정 기준은 무엇인가요?,"부정행위로 인한 위자료의 액수는 여러 요소를 종합하여 산정합니다. 이러한 요소에는 혼인기간, 부정행위의 내용과 정도, 피해자에게 미친 정신적 고통의 정도, 그리고 부부공동생활에 미친 영향 등이 포함됩니다. 법원은 이러한 사정을 고려하여 공정하고 합리적인 액수를 결정하는데(대법원 2015. 5. 29. 선고 2013므2441 판결 참조), 이와 관련된 법리와 이전 판례의 적용이 필수적입니다.",1,부정행위 위자료 액수 산정 기준,"부정행위로 인한 위자료의 액수 산정 기준은 무엇인가요? 부정행위로 인한 위자료의 액수는 여러 요소를 종합하여 산정합니다. 이러한 요소에는 혼인기간, 부정행위의 내용과 정도, 피해자에게 미친 정신적 고통의 정도, 그리고 부부공동생활에 미친 영향 등이 포함됩니다. 법원은 이러한 사정을 고려하여 공정하고 합리적인 액수를 결정하는데(대법원 2015. 5. 29. 선고 2013므2441 판결 참조), 이와 관련된 법리와 이전 판례의 적용이 필수적입니다.",부정행위 위자료 액수 산정 기준 여러 요소 종합 혼인 기간 피해자 정신 고통 부부 생활 영향 포함 법원 사정 고려 합리 결정 대법원 선고 판결 참조 법리 이전 판례 필수,0,0.92442536,위자료 및 손해배상 청구
